index,wave,country,imp_family,imp_religion,happiness,satisfaction_life,univ_imp_boy_girl,housewife_fulfill_work,marital,num_children,satisfaction_finance,confidence_women_org,respect_human,religious_denom,religious_person,justify_gay,justify_abortion,justify_divorce,employment_status,chief_wage,sex,year_birth,age,edu,edu_age_complete,ethnic,survey_year
83326,6,840,1,1,2,8,3,1,4,0,7,2,1,64,1,10,6,9,7,2,1,1959,52,7.0,5.0,840002,2011
83327,6,840,1,2,2,4,3,3,5,1,5,3,3,64,2,2,4,2,4,1,2,1936,75,6.0,75.0,840002,2011
83328,6,840,1,1,2,7,3,2,5,3,6,3,3,62,1,1,1,5,4,1,2,1946,65,7.0,18.0,840002,2011
83329,6,840,1,1,1,10,4,1,1,2,10,2,2,64,1,10,5,5,4,2,2,1941,70,9.0,22.0,840002,2011
83330,6,840,2,4,2,4,4,2,6,0,4,2,2,0,2,5,8,7,6,2,2,1988,23,8.0,24.0,840002,2011
83331,6,840,1,2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1973,38,8.0,-2.0,840002,2011
83332,6,840,1,1,2,8,3,2,3,1,5,4,2,64,1,1,1,3,1,1,1,1953,58,6.0,18.0,840005,2011
83333,6,840,1,1,1,3,1,1,1,0,10,4,1,0,2,1,1,1,4,1,1,1952,59,1.0,64.0,840006,2011
83334,6,840,1,1,1,9,4,2,6,0,9,2,4,53,1,1,1,5,8,2,1,1985,26,7.0,18.0,840002,2011
83335,6,840,1,1,2,8,4,1,1,2,7,2,2,62,1,1,4,6,4,1,2,1945,66,9.0,19.0,840002,2011
83336,6,840,1,2,2,7,3,1,3,1,9,2,2,64,1,9,9,9,7,2,2,1949,62,7.0,18.0,840002,2011
83337,6,840,1,3,2,7,3,3,1,2,8,2,2,0,2,2,5,6,4,2,1,1927,84,7.0,18.0,840006,2011
83338,6,840,1,4,2,8,3,3,6,0,8,2,2,0,3,10,9,9,3,1,1,1967,44,9.0,24.0,840002,2011
83339,6,840,3,2,2,7,3,3,6,0,4,3,1,62,1,5,5,5,4,1,1,1947,64,9.0,40.0,840002,2011
83340,6,840,1,2,2,8,3,3,2,0,6,2,2,53,1,6,7,8,2,2,2,1955,56,9.0,30.0,840002,2011
83341,6,840,1,1,2,7,3,3,1,3,3,2,3,53,1,2,4,6,7,2,2,1964,47,7.0,50.0,840003,2011
83342,6,840,1,1,2,7,4,4,1,0,2,3,2,62,1,1,1,7,3,2,2,1959,52,9.0,21.0,840002,2011
83343,6,840,1,4,3,3,3,3,1,0,1,4,4,0,3,10,7,7,1,1,2,1982,29,8.0,18.0,840002,2011
83344,6,840,1,3,2,8,4,2,1,2,5,2,3,0,3,10,5,5,4,2,2,1941,70,9.0,48.0,840002,2011
83345,6,840,1,1,1,10,4,1,1,4,10,2,1,53,1,1,3,5,1,1,1,1978,33,9.0,28.0,840002,2011
83346,6,840,1,1,2,9,3,1,5,2,7,2,3,62,1,10,5,5,4,2,2,1941,70,7.0,18.0,840002,2011
83347,6,840,1,1,2,9,4,1,1,2,8,2,2,62,1,2,5,5,2,2,2,1955,56,9.0,35.0,840003,2011
83348,6,840,1,3,2,8,3,1,1,5,8,3,2,0,2,1,10,10,1,1,1,1954,57,8.0,58.0,840002,2011
83349,6,840,1,4,1,10,4,1,1,2,8,2,2,0,2,10,10,10,1,1,1,1974,37,8.0,22.0,840002,2011
83350,6,840,1,2,2,7,3,2,6,0,8,2,2,64,2,-2,-2,-2,1,2,1,1992,19,7.0,18.0,840002,2011
83351,6,840,1,3,2,8,4,1,6,0,6,2,3,64,1,4,10,9,1,1,2,1973,38,9.0,22.0,840002,2011
83352,6,840,1,1,2,9,4,1,2,2,1,2,4,64,1,1,1,6,5,2,2,1975,36,8.0,36.0,840002,2011
83353,6,840,1,2,2,9,4,2,1,3,6,2,3,0,1,5,5,5,1,2,2,1980,31,9.0,31.0,840002,2011
83354,6,840,1,4,2,8,3,3,1,2,8,2,2,53,2,5,5,5,1,2,1,1954,57,7.0,18.0,840002,2011
83355,6,840,1,1,2,8,4,4,3,0,1,3,3,53,1,1,1,10,4,1,2,1949,62,8.0,32.0,840003,2011
83356,6,840,1,3,3,1,3,2,3,4,4,2,3,0,1,4,2,10,4,1,2,1941,70,6.0,17.0,840002,2011
83357,6,840,1,2,2,8,3,2,2,0,5,3,2,64,1,10,4,10,1,2,1,1983,28,9.0,22.0,840002,2011
83358,6,840,1,1,1,9,3,1,1,3,8,3,2,62,1,1,-2,4,4,1,1,1934,77,9.0,26.0,840002,2011
83359,6,840,1,3,2,8,4,1,1,0,8,2,2,0,2,10,8,10,5,2,2,1978,33,9.0,22.0,840002,2011
83360,6,840,1,2,1,9,4,4,2,1,6,1,2,62,2,10,8,10,1,1,1,1962,49,9.0,39.0,840002,2011
83361,6,840,1,1,2,9,4,2,5,2,8,1,2,53,1,5,5,3,4,1,2,1928,83,8.0,16.0,840006,2011
83362,6,840,1,4,1,9,4,1,1,0,6,2,2,0,1,10,5,5,4,1,1,1939,72,7.0,17.0,840002,2011
83363,6,840,1,1,2,8,4,2,1,3,9,2,2,62,1,4,4,6,4,2,2,1947,64,6.0,18.0,840002,2011
83364,6,840,1,2,2,8,4,3,6,0,8,3,2,0,1,1,1,1,1,2,2,1991,20,8.0,20.0,840005,2011
83365,6,840,1,2,2,8,3,2,3,2,10,3,2,64,1,3,8,2,4,1,1,1938,73,8.0,20.0,840002,2011
83366,6,840,1,4,1,9,3,2,1,6,9,2,1,0,2,10,9,10,4,1,1,1928,83,9.0,22.0,840002,2011
83367,6,840,1,2,2,8,3,3,1,7,6,3,2,64,1,2,2,3,1,2,2,1953,58,8.0,21.0,840006,2011
83368,6,840,2,3,2,8,3,2,1,0,3,2,2,0,2,10,10,10,7,2,2,1972,39,9.0,36.0,840002,2011
83369,6,840,1,1,2,6,3,1,3,1,2,3,3,0,1,2,3,2,4,1,1,1944,67,8.0,26.0,840004,2011
83370,6,840,1,2,2,7,4,1,6,1,3,2,2,0,1,8,8,9,1,1,2,1974,37,9.0,28.0,840003,2011
83371,6,840,1,1,1,10,3,1,1,2,7,3,1,62,1,-2,1,8,8,2,2,1927,84,7.0,-2.0,840002,2011
83372,6,840,1,2,2,9,3,3,1,4,7,2,3,62,2,1,8,-2,4,1,1,1940,71,8.0,37.0,840006,2011
83373,6,840,1,1,1,10,2,3,6,0,10,2,2,53,3,8,7,7,2,2,1,1992,19,7.0,19.0,840002,2011
83374,6,840,1,1,3,5,4,3,1,0,4,2,3,53,1,5,1,8,3,2,2,1944,67,7.0,20.0,840002,2011
83375,6,840,1,1,2,7,2,2,1,4,7,2,1,62,1,1,3,3,4,1,1,1939,72,7.0,17.0,840002,2011
83376,6,840,1,1,2,7,3,1,1,5,6,2,1,64,1,5,1,5,4,1,1,1940,71,9.0,32.0,840002,2011
83377,6,840,1,2,2,5,4,2,2,0,3,2,3,0,2,10,8,8,7,1,1,1982,29,9.0,25.0,840006,2011
83378,6,840,1,2,1,9,3,2,1,2,8,3,2,64,1,5,2,5,5,2,2,1984,27,6.0,19.0,840005,2011
83379,6,840,1,3,2,7,4,3,6,0,2,2,2,0,2,10,6,10,1,2,2,1985,26,9.0,16.0,840002,2011
83380,6,840,1,4,1,10,3,3,1,2,10,2,1,0,2,10,10,5,4,1,2,1943,68,9.0,22.0,840002,2011
83381,6,840,1,4,1,8,4,4,6,0,9,3,2,0,2,10,8,8,2,2,2,1991,20,7.0,25.0,840002,2011
83382,6,840,1,1,2,5,4,2,1,0,1,3,3,53,1,1,1,5,7,1,1,1958,53,6.0,17.0,840002,2011
83383,6,840,1,1,2,8,4,2,1,4,9,3,2,62,1,1,1,6,4,2,2,1944,67,9.0,22.0,840002,2011
83384,6,840,1,1,1,1,3,3,6,0,1,3,3,53,-2,-2,-2,-2,8,2,1,1992,19,9.0,19.0,840002,2011
83385,6,840,1,4,1,9,3,2,1,1,9,3,1,0,2,4,4,7,1,1,1,1955,56,9.0,42.0,840004,2011
83386,6,840,1,2,2,8,3,2,1,2,4,3,2,53,1,3,3,3,1,1,2,1981,30,9.0,22.0,840002,2011
83387,6,840,1,2,1,8,4,1,1,5,7,3,1,64,1,8,9,9,1,1,1,1973,38,7.0,17.0,840005,2011
83388,6,840,1,2,1,9,3,3,1,2,10,2,3,64,1,5,5,5,4,2,2,1943,68,7.0,18.0,840002,2011
83389,6,840,1,2,1,9,3,2,1,2,9,2,1,64,1,5,2,3,4,2,2,1953,58,8.0,18.0,840002,2011
83390,6,840,1,1,1,10,4,1,1,2,9,2,1,53,1,1,1,5,4,2,1,1947,64,9.0,26.0,840002,2011
83391,6,840,1,2,1,8,3,2,1,2,8,2,2,0,1,8,2,7,1,1,1,1960,51,7.0,18.0,840002,2011
83392,6,840,1,1,2,5,4,1,1,5,3,4,3,53,1,1,5,5,4,2,2,1948,63,8.0,40.0,840005,2011
83393,6,840,1,3,2,8,3,2,4,2,7,3,3,0,2,1,7,7,5,2,1,1988,23,8.0,18.0,840002,2011
83394,6,840,1,2,2,9,3,1,1,2,9,2,2,62,1,7,6,9,4,1,1,1950,61,9.0,26.0,840002,2011
83395,6,840,1,2,1,8,3,2,2,0,7,3,2,12,2,8,8,8,2,1,1,1953,58,9.0,28.0,840004,2011
83396,6,840,1,2,1,8,3,2,1,5,8,3,2,62,1,7,7,7,1,2,2,1969,42,9.0,25.0,840002,2011
83397,6,840,1,3,3,6,3,3,1,2,1,4,2,0,2,10,8,10,1,1,1,1964,47,8.0,20.0,840002,2011
83398,6,840,1,2,1,10,3,2,3,3,8,2,1,42,1,10,10,10,4,1,2,1934,77,9.0,21.0,840002,2011
83399,6,840,1,3,2,5,3,2,1,2,6,3,2,64,2,9,5,10,1,1,2,1945,66,7.0,13.0,840005,2011
83400,6,840,1,4,1,9,4,2,6,0,7,1,2,62,2,10,8,8,1,2,2,1985,26,9.0,22.0,840002,2011
83401,6,840,2,4,2,7,4,3,1,2,7,1,2,0,3,10,9,9,1,1,1,1969,42,9.0,33.0,840002,2011
83402,6,840,1,2,1,8,4,1,6,0,7,4,4,0,1,5,1,1,1,1,1,1974,37,6.0,21.0,840005,2011
83403,6,840,1,3,2,9,3,2,1,2,8,2,2,42,2,-2,5,5,4,2,1,1937,74,9.0,21.0,840002,2011
83404,6,840,1,1,2,4,1,1,1,3,3,4,2,-2,1,5,5,5,4,1,1,1947,64,6.0,15.0,840002,2011
83405,6,840,1,1,2,5,4,2,6,0,4,2,3,64,1,10,9,9,8,1,1,1968,43,9.0,27.0,840006,2011
83406,6,840,1,1,2,6,3,2,1,3,3,2,2,64,2,10,1,5,3,1,1,1963,48,7.0,18.0,840002,2011
83407,6,840,1,1,1,9,3,1,5,4,10,3,3,64,1,5,2,4,4,1,2,1936,75,7.0,18.0,840002,2011
83408,6,840,1,4,2,4,4,4,1,2,5,3,2,0,2,5,10,10,5,2,2,1953,58,8.0,22.0,840002,2011
83409,6,840,1,3,2,8,4,3,6,1,6,3,2,64,-2,5,5,5,1,1,2,1978,33,7.0,17.0,840002,2011
83410,6,840,1,1,1,9,2,2,1,3,8,2,2,62,1,5,5,5,4,1,1,1928,83,7.0,18.0,840002,2011
83411,6,840,1,1,2,8,4,1,5,2,7,2,3,64,1,10,1,5,4,1,2,1942,69,6.0,24.0,840002,2011
83412,6,840,1,3,2,7,4,2,1,1,7,3,2,42,2,5,5,5,1,1,1,1961,50,9.0,22.0,840002,2011
83413,6,840,1,3,2,7,4,2,6,0,7,2,3,0,2,10,9,9,1,1,2,1953,58,9.0,22.0,840004,2011
83414,6,840,1,1,3,4,2,3,3,2,1,2,2,62,1,3,3,3,7,1,2,1946,65,7.0,65.0,840002,2011
83415,6,840,1,1,1,8,3,2,1,3,7,2,2,53,1,2,1,3,1,2,2,1943,68,9.0,20.0,840002,2011
83416,6,840,1,3,3,3,3,3,1,2,5,3,3,62,1,1,5,8,4,1,1,1942,69,8.0,20.0,840002,2011
83417,6,840,1,2,2,7,3,2,1,2,7,3,2,53,1,1,3,2,1,1,2,1966,45,9.0,22.0,840002,2011
83418,6,840,1,2,1,7,4,2,1,0,5,2,3,62,2,8,8,8,3,1,1,1941,70,9.0,25.0,840002,2011
83419,6,840,1,4,2,7,3,2,2,0,6,3,2,0,2,9,7,9,1,2,1,1964,47,9.0,24.0,840002,2011
83420,6,840,1,3,2,7,4,2,1,0,3,2,3,62,2,8,8,8,2,1,2,1962,49,9.0,21.0,840002,2011
83421,6,840,1,1,1,9,4,1,1,2,9,2,2,62,1,9,2,6,4,2,2,1941,70,7.0,18.0,840002,2011
83422,6,840,1,2,2,7,4,1,1,2,6,1,2,-2,1,9,7,9,1,2,1,1950,61,8.0,22.0,840003,2011
83423,6,840,-2,-2,-2,-2,-2,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1991,20,9.0,-2.0,840002,2011
83424,6,840,1,4,2,8,4,3,1,3,8,2,3,0,2,10,6,6,3,2,1,1948,63,9.0,32.0,840002,2011
83425,6,840,1,4,1,10,3,2,1,3,10,3,3,0,2,1,10,10,4,2,1,1934,77,7.0,17.0,840002,2011
83426,6,840,1,2,1,8,4,2,3,2,7,3,2,64,1,8,7,10,1,1,2,1958,53,8.0,17.0,840005,2011
83427,6,840,1,1,2,7,3,2,6,0,5,3,2,62,1,5,6,6,8,1,2,1956,55,9.0,20.0,840002,2011
83428,6,840,1,3,2,8,4,2,1,2,6,2,2,62,2,8,5,5,1,1,1,1969,42,9.0,23.0,840002,2011
83429,6,840,1,1,1,9,3,2,1,3,9,3,2,62,1,4,2,4,2,1,1,1939,72,9.0,22.0,840002,2011
83430,6,840,1,3,1,8,4,3,6,0,8,2,3,0,1,6,5,6,1,2,1,1992,19,7.0,22.0,840002,2011
83431,6,840,1,2,2,8,4,2,6,0,7,3,2,62,2,2,7,8,1,1,2,1980,31,9.0,21.0,840003,2011
83432,6,840,1,2,2,8,4,2,2,2,7,2,2,62,1,10,9,9,1,1,1,1964,47,9.0,22.0,840002,2011
83433,6,840,1,1,1,8,3,2,1,2,8,3,3,53,1,1,1,1,1,1,1,1978,33,9.0,26.0,840002,2011
83434,6,840,1,1,2,8,3,2,1,2,7,2,3,0,1,10,5,5,7,2,2,1965,46,7.0,46.0,840002,2011
83435,6,840,2,3,1,9,4,4,2,0,8,2,1,0,1,10,10,10,4,1,2,1956,55,8.0,18.0,840002,2011
83436,6,840,1,2,1,8,4,4,6,0,10,1,2,53,1,8,7,8,2,1,1,1984,27,9.0,26.0,840005,2011
83437,6,840,1,2,2,7,3,3,4,0,6,3,3,64,1,5,5,5,4,1,2,1943,68,8.0,19.0,840002,2011
83438,6,840,1,1,2,4,3,1,1,2,4,4,2,62,1,1,3,5,4,1,1,1942,69,9.0,49.0,840002,2011
83439,6,840,1,1,1,10,4,1,5,1,8,2,1,62,1,10,7,8,4,1,2,1942,69,9.0,22.0,840002,2011
83440,6,840,1,3,2,7,2,2,1,6,6,3,1,64,2,1,8,8,4,2,1,1949,62,7.0,17.0,840002,2011
83441,6,840,1,1,2,8,3,3,1,3,3,3,1,62,1,2,2,5,3,1,1,1944,67,8.0,20.0,840002,2011
83442,6,840,1,1,1,10,4,1,2,0,7,2,2,62,1,5,5,5,1,2,2,1989,22,9.0,22.0,840002,2011
83443,6,840,1,4,2,8,4,2,5,4,9,3,2,0,1,8,10,10,8,1,2,1937,74,7.0,17.0,840002,2011
83444,6,840,1,2,1,8,4,2,3,0,8,1,2,42,1,10,10,10,1,1,2,1947,64,9.0,23.0,840002,2011
83445,6,840,1,2,2,9,2,2,1,2,9,3,1,0,2,1,2,3,1,1,1,1966,45,9.0,22.0,840002,2011
83446,6,840,1,1,1,9,3,2,1,4,9,3,2,62,1,1,2,5,4,1,1,1932,79,8.0,90.0,840002,2011
83447,6,840,1,4,2,8,4,4,3,2,5,2,2,0,2,10,5,10,1,1,2,1964,47,9.0,24.0,840002,2011
83448,6,840,1,1,1,9,2,2,1,2,9,3,2,62,1,2,1,5,4,1,1,1937,74,9.0,33.0,840002,2011
83449,6,840,1,3,2,8,4,1,3,2,7,3,2,64,2,10,7,8,1,1,2,1971,40,9.0,27.0,840002,2011
83450,6,840,1,1,2,7,3,4,1,3,9,-2,2,53,1,1,6,9,4,2,2,1947,64,9.0,28.0,840003,2011
83451,6,840,1,1,1,9,4,1,1,1,8,2,2,62,1,5,3,7,1,2,1,1950,61,9.0,24.0,840003,2011
83452,6,840,1,1,2,7,2,1,1,3,7,3,4,53,1,3,1,5,1,1,1,1948,63,8.0,20.0,840002,2011
83453,6,840,1,2,2,7,3,2,1,2,6,3,2,64,1,4,1,7,1,1,1,1974,37,9.0,25.0,840005,2011
83454,6,840,1,1,1,8,3,2,1,2,10,2,3,62,1,1,1,2,4,1,1,1932,79,8.0,24.0,840002,2011
83455,6,840,1,1,2,5,3,2,1,3,7,3,3,62,1,1,1,5,3,2,1,1946,65,8.0,35.0,840002,2011
83456,6,840,1,1,2,8,3,2,1,8,5,2,2,64,1,7,1,6,7,2,2,1934,77,7.0,17.0,840004,2011
83457,6,840,1,3,3,3,4,3,1,2,6,2,3,64,1,10,8,9,5,2,2,1973,38,9.0,21.0,840002,2011
83458,6,840,2,3,2,6,4,1,1,0,4,2,2,0,1,8,8,8,7,-2,2,1952,59,8.0,22.0,840002,2011
83459,6,840,1,3,1,9,3,3,3,4,8,2,2,62,2,3,4,6,1,2,1,1958,53,7.0,17.0,840002,2011
83460,6,840,1,2,2,9,3,2,5,5,8,3,3,0,1,1,1,5,5,1,2,1926,85,7.0,18.0,840002,2011
83461,6,840,1,4,2,7,4,2,3,0,8,2,2,0,2,1,10,10,1,1,1,1973,38,8.0,20.0,840002,2011
83462,6,840,1,1,2,8,4,2,1,1,6,2,2,62,1,1,3,5,4,1,1,1954,57,7.0,18.0,840002,2011
83463,6,840,1,4,2,6,4,3,3,3,5,2,1,0,2,10,7,10,3,1,1,1957,54,9.0,22.0,840006,2011
83464,6,840,1,2,2,7,4,2,1,0,3,2,3,53,1,5,7,7,1,1,2,1960,51,9.0,21.0,840003,2011
83465,6,840,1,2,2,7,3,1,1,1,7,4,2,62,1,1,2,5,1,1,1,1968,43,8.0,43.0,840002,2011
83466,6,840,2,2,2,5,4,1,6,0,5,1,2,12,2,10,5,7,6,1,1,1983,28,8.0,28.0,840002,2011
83467,6,840,1,2,1,8,3,2,2,1,1,2,3,0,1,10,10,10,7,2,1,1981,30,8.0,18.0,840003,2011
83468,6,840,1,3,2,7,3,2,5,5,6,2,2,0,2,9,7,5,4,1,1,1932,79,8.0,24.0,840002,2011
83469,6,840,1,1,2,7,3,3,1,1,8,3,3,53,1,1,5,4,2,2,2,1956,55,9.0,23.0,840002,2011
83470,6,840,1,1,2,7,4,1,2,2,5,2,3,53,1,5,5,5,5,2,2,1984,27,6.0,18.0,840005,2011
83471,6,840,2,2,2,5,2,2,6,0,5,3,2,62,1,3,3,3,4,1,1,1946,65,8.0,-1.0,840002,2011
83472,6,840,1,2,2,8,3,2,1,3,8,2,3,64,2,10,5,7,1,2,1,1964,47,9.0,29.0,840002,2011
83473,6,840,1,2,1,8,4,1,1,0,9,3,3,62,2,9,4,7,4,1,2,1947,64,9.0,55.0,840002,2011
83474,6,840,1,4,1,10,4,2,1,2,9,1,2,0,3,10,10,10,2,1,1,1954,57,9.0,28.0,840002,2011
83475,6,840,1,1,2,6,-2,-2,6,0,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1989,22,9.0,-2.0,840002,2011
83476,6,840,1,1,1,9,3,2,1,2,9,3,2,64,1,5,5,5,4,2,1,1944,67,7.0,18.0,840002,2011
83477,6,840,1,2,2,5,3,2,1,4,5,2,1,62,1,8,10,-2,4,-2,2,1922,89,8.0,20.0,840002,2011
83478,6,840,1,3,2,8,3,3,1,1,6,2,3,0,1,10,6,10,1,1,1,1963,48,7.0,17.0,840002,2011
83479,6,840,1,2,2,8,4,3,1,2,7,1,2,42,1,10,4,7,1,1,1,1953,58,9.0,35.0,840002,2011
83480,6,840,1,1,2,10,1,2,6,0,1,1,3,64,2,1,1,1,3,2,2,1973,38,3.0,13.0,840005,2011
83481,6,840,4,4,2,3,4,4,6,0,2,2,3,0,3,10,10,-2,2,1,1,1950,61,9.0,55.0,840002,2011
83482,6,840,1,3,2,7,4,2,6,0,3,2,3,0,3,10,9,9,1,1,2,1962,49,8.0,16.0,840002,2011
83483,6,840,1,1,1,7,3,3,1,5,5,2,4,64,1,4,1,4,3,1,1,1950,61,9.0,27.0,840005,2011
83484,6,840,1,1,1,9,4,4,1,2,9,3,3,53,2,5,5,5,4,2,2,1950,61,8.0,-3.0,840003,2011
83485,6,840,1,1,1,9,3,4,5,0,8,2,2,62,1,1,5,5,8,1,1,1924,87,8.0,87.0,840002,2011
83486,6,840,1,1,1,8,3,2,1,2,9,3,2,62,1,1,1,5,2,2,2,1974,37,9.0,22.0,840002,2011
83487,6,840,1,2,2,9,4,1,5,2,9,3,1,62,1,5,5,5,4,1,1,1924,87,9.0,25.0,840002,2011
83488,6,840,1,1,1,8,3,2,6,0,7,3,2,62,1,5,2,7,1,1,2,1957,54,9.0,47.0,840002,2011
83489,6,840,1,1,2,8,3,3,6,1,6,3,3,53,1,1,5,5,1,1,2,1960,51,9.0,22.0,840003,2011
83490,6,840,1,3,3,5,3,3,6,0,3,4,3,0,2,10,10,10,8,2,1,1956,55,8.0,-3.0,840002,2011
83491,6,840,1,1,2,8,4,2,5,4,9,2,1,64,1,9,2,10,4,1,1,1945,66,9.0,37.0,840002,2011
83492,6,840,1,1,2,8,3,2,1,2,6,2,2,0,1,5,5,9,3,1,1,1939,72,7.0,18.0,840002,2011
83493,6,840,1,2,1,9,3,3,1,1,6,3,1,53,1,1,1,3,4,2,2,1950,61,9.0,24.0,840003,2011
83494,6,840,1,1,2,6,3,2,1,3,5,2,3,64,1,7,2,4,8,2,2,1959,52,8.0,20.0,840002,2011
83495,6,840,2,4,2,7,4,3,2,0,7,1,3,0,3,10,10,10,1,1,1,1970,41,7.0,18.0,840002,2011
83496,6,840,1,2,2,9,3,3,1,4,6,3,1,62,1,1,3,3,4,1,2,1937,74,9.0,18.0,840002,2011
83497,6,840,1,2,1,9,3,2,1,2,8,2,1,62,1,1,6,2,1,1,1,1967,44,7.0,18.0,840002,2011
83498,6,840,1,4,2,8,4,2,1,2,7,2,3,0,2,10,10,10,1,1,2,1971,40,9.0,26.0,840002,2011
83499,6,840,1,3,2,8,4,2,1,3,8,3,3,62,1,10,4,8,4,2,2,1937,74,9.0,19.0,840002,2011
83500,6,840,1,4,2,8,4,2,1,0,6,2,2,0,3,10,7,7,1,1,2,1949,62,9.0,21.0,840002,2011
83501,6,840,1,1,2,7,4,2,1,2,4,3,2,62,1,-2,-2,-2,-2,-2,2,1982,29,8.0,-2.0,840002,2011
83502,6,840,1,1,2,6,4,2,6,0,8,2,2,-2,1,6,6,8,1,2,2,1985,26,9.0,21.0,840002,2011
83503,6,840,1,2,2,7,2,2,1,0,7,3,1,62,1,-2,-2,-2,-2,-2,1,1966,45,9.0,-2.0,840002,2011
83504,6,840,1,2,1,9,4,2,1,1,9,2,1,64,1,10,7,9,8,2,2,1950,61,9.0,32.0,840002,2011
83505,6,840,1,1,1,10,3,1,3,6,10,1,1,64,1,9,1,4,5,1,1,1961,50,7.0,18.0,840005,2011
83506,6,840,1,2,1,8,4,1,3,1,8,2,3,53,1,10,10,10,4,2,2,1958,53,8.0,-3.0,840003,2011
83507,6,840,2,4,3,2,3,2,1,2,3,3,3,0,2,3,3,5,1,1,1,1955,56,8.0,18.0,840002,2011
83508,6,840,1,3,1,9,4,2,1,1,6,3,2,64,1,10,8,10,1,1,2,1961,50,9.0,51.0,840002,2011
83509,6,840,1,3,2,8,3,3,1,3,9,2,2,62,2,10,8,8,2,2,2,1953,58,9.0,21.0,840002,2011
83510,6,840,1,2,2,8,3,2,1,3,4,2,3,64,1,5,5,5,2,2,2,1969,42,7.0,18.0,840002,2011
83511,6,840,1,1,2,7,3,1,1,1,7,2,2,64,1,1,5,7,2,2,2,1969,42,7.0,17.0,840002,2011
83512,6,840,1,1,1,9,2,1,1,4,7,4,2,62,1,1,2,2,4,2,1,1930,81,7.0,17.0,840002,2011
83513,6,840,1,1,2,6,3,3,1,2,6,2,2,12,1,5,5,5,4,2,2,1950,61,8.0,24.0,840004,2011
83514,6,840,1,1,1,9,3,1,1,3,9,2,1,62,1,4,1,3,5,2,2,1941,70,9.0,22.0,840006,2011
83515,6,840,1,1,1,10,4,1,1,2,10,3,2,64,1,10,3,5,5,2,2,1962,49,9.0,25.0,840002,2011
83516,6,840,1,1,3,5,4,2,3,1,9,1,2,62,1,-2,5,5,7,1,2,1950,61,7.0,18.0,840002,2011
83517,6,840,1,3,1,9,4,4,1,2,8,2,1,0,2,10,10,10,4,2,2,1947,64,9.0,25.0,840002,2011
83518,6,840,2,3,2,8,3,2,1,2,8,2,2,0,1,9,7,9,1,1,1,1938,73,6.0,18.0,840002,2011
83519,6,840,1,2,2,8,3,1,1,2,10,2,2,62,1,5,5,5,4,2,2,1947,64,7.0,17.0,840003,2011
83520,6,840,1,3,2,8,3,2,1,1,8,3,3,0,1,8,8,8,5,2,2,1951,60,8.0,20.0,840002,2011
83521,6,840,1,1,1,9,4,1,1,2,6,1,3,64,1,3,1,6,1,1,1,1948,63,8.0,30.0,840002,2011
83522,6,840,1,4,1,10,4,1,2,2,10,1,3,62,1,10,10,10,2,2,1,1964,47,7.0,18.0,840002,2011
83523,6,840,1,3,2,9,4,1,3,2,9,2,2,0,2,10,10,10,4,1,2,1940,71,9.0,50.0,840002,2011
83524,6,840,1,2,1,8,3,2,1,3,6,3,1,62,2,5,1,3,7,1,1,1955,56,8.0,32.0,840002,2011
83525,6,840,1,1,1,9,2,2,1,6,8,3,3,64,1,1,1,2,4,2,2,1938,73,7.0,18.0,840002,2011
83526,6,840,1,1,1,10,3,2,1,0,10,3,4,53,-2,1,9,1,7,2,1,1958,53,8.0,18.0,840003,2011
83527,6,840,1,1,1,10,4,2,1,0,8,2,2,62,1,5,5,5,4,2,1,1951,60,9.0,22.0,840002,2011
83528,6,840,1,3,3,4,3,2,1,3,5,3,2,64,1,5,5,5,1,1,2,1958,53,9.0,50.0,840002,2011
83529,6,840,1,1,1,10,2,2,1,2,8,3,2,0,1,1,1,1,1,1,1,1947,64,7.0,17.0,840002,2011
83530,6,840,1,1,3,6,3,2,1,0,5,3,2,64,1,8,1,5,1,1,1,1952,59,9.0,28.0,840002,2011
83531,6,840,1,2,2,8,3,2,1,2,7,2,2,64,1,5,5,5,4,1,1,1936,75,9.0,42.0,840002,2011
83532,6,840,1,1,1,10,3,3,6,0,10,4,4,53,1,-2,-2,-2,8,1,1,1959,52,7.0,24.0,840003,2011
83533,6,840,1,2,2,7,4,2,2,1,2,2,2,0,1,9,7,6,2,1,1,1987,24,7.0,30.0,840005,2011
83534,6,840,1,1,2,8,4,2,1,7,7,3,2,62,1,1,1,5,1,2,1,1960,51,7.0,18.0,840002,2011
83535,6,840,1,1,2,7,4,2,1,4,7,3,3,62,1,1,3,4,2,2,2,1955,56,8.0,18.0,840002,2011
83536,6,840,1,2,2,8,4,1,1,4,4,2,2,0,2,7,4,4,5,2,2,1965,46,8.0,23.0,840002,2011
83537,6,840,1,3,1,9,3,1,1,2,9,3,1,62,2,10,8,8,5,2,2,1962,49,9.0,23.0,840002,2011
83538,6,840,1,2,2,8,3,2,6,0,3,3,2,0,1,8,6,5,4,1,1,1955,56,7.0,56.0,840003,2011
83539,6,840,1,1,1,8,4,1,5,3,1,2,1,62,1,5,5,5,4,2,2,1935,76,9.0,57.0,840002,2011
